source,title,author,published,link,tags,summary
bhis,AI Large Language Models and Supervised Fine Tuning,BHIS,"Thu, 23 Jan 2025 15:00:00 +0000",https://www.blackhillsinfosec.com/ai-large-language-models-and-supervised-fine-tuning/,"How-To, Informational, InfoSec 301, Joff Thyer, AI, AI Model Training, LLM","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2025/01/BLOG_chalkboard_00706.png"" width=""1280"" /></p>
<p>This blog post is aimed at the intermediate level learner in the fields of data science and artificial intelligence. If you would like to read up on some fundamentals, here [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/ai-large-language-models-and-supervised-fine-tuning/"">AI Large Language Models and Supervised Fine Tuning</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Attack Tactics 9: Shadow Creds for PrivEsc w/ Kent & Jordan,BHIS,"Mon, 20 Jan 2025 16:00:00 +0000",https://www.blackhillsinfosec.com/attack-tactics-9-shadow-creds-for-privesc-wrapup/,"Informational, Jordan Drysdale, Kent Ickler, Red Team, Active Directory, AD, penetration testing, Pentesting, Shadow Credentials","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2025/01/WC_wrap-up_W0014.png"" width=""1280"" /></p>
<p>In this video, Kent Ickler and Jordan Drysdale discuss Attack Tactics 9: Shadow Credentials for Primaries, focusing on a specific technique used in penetration testing services at Black Hills Information Security</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/attack-tactics-9-shadow-creds-for-privesc-wrapup/"">Attack Tactics 9: Shadow Creds for PrivEsc w/ Kent &amp; Jordan</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,One Active Directory Account Can Be Your Best Early Warning,BHIS,"Thu, 16 Jan 2025 15:00:00 +0000",https://www.blackhillsinfosec.com/one-active-directory-account-can-be-your-best-early-warning/,"Blue Team, Blue Team Tools, How-To, Informational, InfoSec 201, Jordan Drysdale","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2025/01/AD_Warning_header.png"" width=""1280"" /></p>
<p>Here we go again, discussing Active Directory, hacking, and detection engineering. tl;dr: One AD account can provide you with three detections that if implemented properly will catch common adversarial activities [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/one-active-directory-account-can-be-your-best-early-warning/"">One Active Directory Account Can Be Your Best Early Warning</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Introduction to Zeek Log Analysis,BHIS,"Mon, 13 Jan 2025 16:00:00 +0000",https://www.blackhillsinfosec.com/introduction-to-zeek-log-analysis-wrap/,"Webcast Wrap-Up, Webcasts, log analysis, Netowrk Security, network traffic, Zeek, Zeek Logs","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2025/01/WC_wrap-up_W0013.png"" width=""1280"" /></p>
<p>In this video, Troy Wojewoda discusses the intricacies of Zeek log analysis, focusing on how this network security monitoring system can be used to understand traffic and analyze logs effectively. </p>
<p>The post <a href=""https://www.blackhillsinfosec.com/introduction-to-zeek-log-analysis-wrap/"">Introduction to Zeek Log Analysis</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Indecent Exposure: Your Secrets are Showing,BHIS,"Thu, 09 Jan 2025 14:09:50 +0000",https://www.blackhillsinfosec.com/indecent-exposure-your-secrets-are-showing/,"Informational, moth, .Net, C#, Cryptography, PowerShell, reverse engineering","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2025/01/Secrets_header.png"" width=""1280"" /></p>
<p>by moth Hard-coded cryptographic secrets? In my commercially purchased, closed-source software? It&#8217;s more likely than you think. Like, a lot more likely.&#160; This blog post details a true story of [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/indecent-exposure-your-secrets-are-showing/"">Indecent Exposure: Your Secrets are Showing </a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Creating Burp Extensions: A Beginner’s Guide,BHIS,"Mon, 06 Jan 2025 18:10:22 +0000",https://www.blackhillsinfosec.com/creating-burp-extensions-wrapup/,"Dave Blandford, Web App, Webcast Wrap-Up, Burp, Burp extensions, Burp Suite, extensions, Web Application Testing","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2025/01/WC_wrap-up_W0012.png"" width=""1280"" /></p>
<p>In this video, Dave Blandford discusses a beginner's guide to creating Burp Suite extensions. The session covers an overview of what Burp extensions are, how they can improve testing capabilities, and the tools and languages used in developing them.</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/creating-burp-extensions-wrapup/"">Creating Burp Extensions: A Beginner&#8217;s Guide</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Pitting AI Against AI: Using PyRIT to Assess Large Language Models (LLMs),BHIS,"Thu, 19 Dec 2024 15:06:02 +0000",https://www.blackhillsinfosec.com/using-pyrit-to-assess-large-language-models-llms/,"Brian Fehrman, How-To, AI, Artificial Intelligence, LLMs, Machine Learning, PyRIT","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/12/BLOG_chalkboard_00702.png"" width=""1280"" /></p>
<p>Many people have heard of ChatGPT, Gemini, Bart, Claude, Llama, or other artificial intelligence (AI) assistants at this point. These are all implementations of what are known as large language [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/using-pyrit-to-assess-large-language-models-llms/"">Pitting AI Against AI: Using PyRIT to Assess Large Language Models (LLMs) </a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,The Top Ten List of Why You Got Hacked This Year (2023/2024),BHIS,"Thu, 12 Dec 2024 15:00:00 +0000",https://www.blackhillsinfosec.com/top-ten-list-of-why-you-got-hacked-this-year-2023-2024/,"Author, External/Internal, Finding, Informational, Jordan Drysdale, Kent Ickler, Buzzwords, Clickbait, Report Findings, Statistical Analysis, Zero AI Mentions","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/12/BLOG_chalkboard_00701-1.png"" width=""1280"" /></p>
<p>by Jordan Drysdale and Kent Ickler tl;dr: BHIS does a lot of penetration testing in both traditional and continuous penetration testing (CPT) formats. This top ten style list was derived [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/top-ten-list-of-why-you-got-hacked-this-year-2023-2024/"">The Top Ten List of Why You Got Hacked This Year (2023/2024) </a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,ICS Hard Knocks: Mitigations to Scenarios Found in ICS/OT Backdoors & Breaches,BHIS,"Thu, 05 Dec 2024 15:00:00 +0000",https://www.blackhillsinfosec.com/mitigations-to-scenarios-found-in-ics-ot-backdoors-and-breaches/,"Brian Ireland, Informational, InfoSec 201, B&B, Backdoors & Breaches, ICS/SCADA, Industrial Control Systems, Initial Compromise","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/12/BLOG_chalkboard_00700.png"" width=""1280"" /></p>
<p>This blog will be referencing the ICS/OT Backdoors &#038; Breaches expansion deck created by BHIS and Dragos. We will be reviewing the ICS-focused Initial Compromise cards that are used to simulate a cyber incident and suggest potential mitigations to what is presented.</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/mitigations-to-scenarios-found-in-ics-ot-backdoors-and-breaches/"">ICS Hard Knocks: Mitigations to Scenarios Found in ICS/OT Backdoors &amp; Breaches</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Intro to Data Analytics Using SQL,BHIS,"Mon, 02 Dec 2024 16:00:00 +0000",https://www.blackhillsinfosec.com/intro-to-data-analytics-using-sql-wrapup/,"Ethan Robish, Webcast Wrap-Up, Data Analytics, DuckDB, SQL, Structured Query Language","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/12/WC_wrap-up_W0011.png"" width=""1280"" /></p>
<p>In this video, Ethan Robish discusses the fundamentals and intricacies of data analytics using SQL.</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/intro-to-data-analytics-using-sql-wrapup/"">Intro to Data Analytics Using SQL</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Finding Access Control Vulnerabilities with Autorize,BHIS,"Thu, 21 Nov 2024 18:53:06 +0000",https://www.blackhillsinfosec.com/finding-access-control-vulnerabilities-with-autorize/,"Craig Vincent, Informational, Web App, Access Control Vulnerability, Access Controls, Autorize, IDOR","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/11/BLOG_chalkboard_00699.png"" width=""1280"" /></p>
<p>In the most recent revision of the OWASP Top 10, Broken Access Controls leapt from fifth to first.1 OWASP describes an access control as something that &#8220;enforces policy such that [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/finding-access-control-vulnerabilities-with-autorize/"">Finding Access Control Vulnerabilities with Autorize</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,The Detection Engineering Process,BHIS,"Mon, 18 Nov 2024 16:00:00 +0000",https://www.blackhillsinfosec.com/the-detection-engineering-process-wrapup/,"Hayden Covington, SOC, Alerting, automation, detection engineering, detections, Security Operations Center","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/11/WC_wrap-up_W0010.png"" width=""1280"" /></p>
<p>This webcast was originally published on November 8, 2024. In this video, Hayden Covington discusses the detection engineering process and how to apply the scientific method to improve the quality [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/the-detection-engineering-process-wrapup/"">The Detection Engineering Process</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Cyber Risk Lessons We Can Learn From Hurricane Preparedness,BHIS,"Thu, 14 Nov 2024 15:00:00 +0000",https://www.blackhillsinfosec.com/cyber-risk-lessons-we-can-learn-from-hurricane-preparedness/,"GRC, Compliance, Governance, Kelli Tarala, leadership, Risk, Risk Management","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/11/hurricaneheader.png"" width=""1280"" /></p>
<p>Risk is real. To better understand cybersecurity risk, let’s compare cyber risks to risks in the natural world from hurricanes. We can learn lessons from hurricanes and unnamed storms in [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/cyber-risk-lessons-we-can-learn-from-hurricane-preparedness/"">Cyber Risk Lessons We Can Learn From Hurricane Preparedness</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Intro to Desktop Application Testing Methodology,BHIS,"Mon, 11 Nov 2024 16:00:00 +0000",https://www.blackhillsinfosec.com/intro-to-desktop-application-testing-methodology-wrapup/,"Webcast Wrap-Up, Craig Vincent, Desktop Application Testing, DLL Hijacking, penetration testing, Pentesting","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/11/WC_wrap-up_W0009.png"" width=""1280"" /></p>
<p>In this video, experts delve into the intricacies of desktop application penetration testing methodologies. </p>
<p>The post <a href=""https://www.blackhillsinfosec.com/intro-to-desktop-application-testing-methodology-wrapup/"">Intro to Desktop Application Testing Methodology</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,What Is Penetration Testing?,BHIS,"Thu, 07 Nov 2024 15:00:00 +0000",https://www.blackhillsinfosec.com/what-is-penetration-testing/,"Informational, InfoSec 101, John Malone, Infosec for Beginners, penetration testing, Pentesting","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/11/BLOG_chalkboard_00697.png"" width=""1280"" /></p>
<p>In today’s world, security is more important than ever. As organizations increasingly rely on technology to drive business, digital threats are becoming more sophisticated, varied, and difficult to defend against. [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/what-is-penetration-testing/"">What Is Penetration Testing?</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
