source,title,author,published,year,month,link,tags,summary
bhis,offensive iot for red team implants (part 3),BHIS,2024-05-23 14:00:00+00:00,2024,5,https://www.blackhillsinfosec.com/offensive-iot-for-red-team-implants-part-3/,"hardware hacking, how-to, informational, physical, red team, red team tools, tim fowler","this is part three of the blog series, offensive iot for red team implants. we will be building off from where we left off in the last post, which can […]"
bhis,introducing squeegee: the microsoft windows rdp scraping utility,BHIS,2024-05-17 16:00:00+00:00,2024,5,https://www.blackhillsinfosec.com/introducing-squeegee-the-microsoft-windows-rdp-scraping-utility/,"david fletcher, informational, red team, red team tools","hi, it’s david with bhis! you’ll be saying, “wow,” every time you use this tool. it’s like a shammy. it’s like a towel. it’s like a sponge. a regular towel […]"
bhis,offensive iot for red team implants (part 2),BHIS,2024-05-16 15:00:00+00:00,2024,5,https://www.blackhillsinfosec.com/offensive-iot-for-red-team-implants-part-2/,"hardware hacking, how-to, informational, physical, red team, red team tools, tim fowler","this is part two of the blog series, offensive iot for red team implants, so if you have not read part one, i would encourage you do to so first […]"
bhis,offensive iot for red team implants – part 1,BHIS,2024-05-09 15:00:00+00:00,2024,5,https://www.blackhillsinfosec.com/offensive-iot-for-red-team-implants-part-1/,"hardware hacking, physical, red team, red team tools, tim fowler",this is part one of a multipart blog series on researching a new generation of hardware implants and how using solutions from the world of iot can unleash new capabilities. […]
bhis,at home detection engineering lab for beginners,BHIS,2024-05-02 15:00:00+00:00,2024,5,https://www.blackhillsinfosec.com/at-home-detection-engineering-lab-for-beginners/,"blue team, guest author, how-to, detection, framework, homelab, mitre att&ck",| niccolo arboleda | guest author niccolo arboleda is a cybersecurity enthusiast and student at the university of toronto. he is usually found in his home lab studying different cybersecurity […]
bhis,deploy an active directory lab within minutes,BHIS,2024-04-25 15:00:00+00:00,2024,4,https://www.blackhillsinfosec.com/deploy-an-active-directory-lab-within-minutes/,"alyssa snow, external/internal, general infosec tips & tricks, how-to, informational","creating your own lab can sound like a daunting task. by the end of this blog post, you will be able to deploy your own active directory (ad) environment in […]"
bhis,red teaming: a story from the trenches,BHIS,2024-04-18 17:08:53+00:00,2024,4,https://www.blackhillsinfosec.com/red-teaming-a-story-from-the-trenches/,"informational, joff thyer, physical, red team, social engineering, pen testing, prompt#",this article originally featured in the very first issue of our prompt# zine — choose wisely. you can find that issue (and all the others) here:  i remember a […]
bhis,how to install and perform wi-fi attacks with wifiphisher,BHIS,2024-04-11 15:00:00+00:00,2024,4,https://www.blackhillsinfosec.com/how-to-install-and-perform-wi-fi-attacks-with-wifiphisher/,"general infosec tips & tricks, how-to, informational, infosec 101, jordan drysdale, wireless, how to, wifiphisher, wireless testing, wireless tools","tl;dr: install wifiphisher on kali and run a basic attack.  this crappy little copy/paste-able operation resulted in a functional wifiphisher virtual environment on kali (as of january 22, 2024).   two […]"
bhis,the human element in cybersecurity: understanding trust and social engineering,BHIS,2024-04-05 14:48:58+00:00,2024,4,https://www.blackhillsinfosec.com/understanding-trust-and-social-engineering/,"informational, infosec 101, phishing, physical, red team, social engineering, infosec for beginners","human trust  most people associated with information technology roles understand the application of technical controls like the use of firewalls, encryption, and security products for defenses against digital threats. proper […]"
bhis,in through the front door – protecting your perimeter,BHIS,2024-03-28 14:00:00+00:00,2024,3,https://www.blackhillsinfosec.com/in-through-the-front-door-protecting-your-perimeter/,"general infosec tips & tricks, incident response, informational, terry reece, externally exploitable services","while social engineering attacks such as phishing are a great way to gain a foothold in a target environment, direct attacks against externally exploitable services are continuing to make headlines. […]"
bhis,"can’t stop, won’t stop hijacking (cswsh) websockets",BHIS,2024-03-21 13:29:27+00:00,2024,3,https://www.blackhillsinfosec.com/cant-stop-wont-stop-hijacking-websockets/,"how-to, infosec 201, jack hyland, web app, cross-site websocket hijacking, cswsh, sop, websocket","the websocket protocol, standardized in 2011 with rfc 6455, enables full-duplex communication between clients and web servers over a single, persistent connection, resolving a longstanding limitation of http that hindered […]"
bhis,wishing: webhook phishing in teams,BHIS,2024-03-14 13:10:52+00:00,2024,3,https://www.blackhillsinfosec.com/wishing-webhook-phishing-in-teams/,"external/internal, matthew eidelberg, phishing, red team, red team tools, persistence, teams, webhooks","quick jump: in the constantly evolving landscape of cybersecurity, it is common to see features designed for convenience lead to negative cybersecurity consequences. microsoft teams, an essential tool for corporate […]"
bhis,osint for incident response (part 2),BHIS,2024-03-07 16:00:00+00:00,2024,3,https://www.blackhillsinfosec.com/osint-for-incident-response-part-2/,"incident response, informational, patterson cake, osint","be sure to read part 1! metadata and a new-fashioned bank robbery let’s face it, some cases are just more interesting than others and, when you do incident response for […]"
bhis,initial access operations part 2: offensive devops,BHIS,2024-02-29 14:00:00+00:00,2024,2,https://www.blackhillsinfosec.com/initial-access-operations-part-2/,"informational, infosec 301, joff thyer, red team, devops, malwaredev","the challenge as stated in part 1 of this blog, the windows endpoint defense technology stack in a mature organization represents a challenge for red teamer initial access operations. for […]"
bhis,initial access operations part 1: the windows endpoint defense technology landscape,BHIS,2024-02-22 16:00:00+00:00,2024,2,https://www.blackhillsinfosec.com/initial-access-operations-part-1/,"informational, infosec 301, joff thyer, red team","today’s endpoint defense landscape on the windows desktop platform is rich with product offerings of quite sophisticated capabilities. beyond the world of antivirus products, extended detection and response (xdr), and […]"
bhis,hacking with hydra,BHIS,2024-02-15 17:00:00+00:00,2024,2,https://www.blackhillsinfosec.com/hacking-with-hydra/,"external/internal, informational, infosec 101, john malone, password spray, red team",what is hydra? hydra is a tool that can be used for password spraying. let’s begin by defining the term “password spray.” a password spray is where an attacker defines […]
bhis,revisiting insecure direct object reference (idor),BHIS,2024-02-08 16:00:00+00:00,2024,2,https://www.blackhillsinfosec.com/revisiting-insecure-direct-object-reference-idor/,"external/internal, finding, general infosec tips & tricks, how-to, melissa bruno, web app, idor, insecure direct object reference","the new year has begun, and as a penetration tester at black hills information security, one thing really struck me as i reflected on 2023: a concerningly large number of […]"
bhis,bypass ntlm message integrity check – drop the mic,BHIS,2024-02-01 16:00:00+00:00,2024,2,https://www.blackhillsinfosec.com/bypass-ntlm-message-integrity-check-drop-the-mic/,"alyssa snow, blue team, external/internal, general infosec tips & tricks, how-to, informational, llmnr, red team","in an smb relay race – how to exploit llmnr and smb message signing for fun and profit, jordan drysdale shared the dangers of lack of smb signing requirements and […]"
bhis,testing tls and certificates,BHIS,2024-01-25 16:00:00+00:00,2024,1,https://www.blackhillsinfosec.com/testing-tls-and-certificates/,"brian king, infosec 201, llmnr, web app, encryption, ssl, tls","pentest reports sometimes include bad information under a heading like, “weak tls configuration” or “insecure ssl certificates.” this article will explain how tls is supposed to work, common ways it […]"
bhis,rooting for secrets with trufflehog,BHIS,2024-01-18 16:00:00+00:00,2024,1,https://www.blackhillsinfosec.com/rooting-for-secrets-with-trufflehog/,"author, chris traynor, informational","the potential leaking of confidential information can pose a significant security risk for any organization. when sensitive details (i.e., api keys, passwords, cryptographic keys, and other credentials) are unintentionally committed […]"
